Entity,Year,Annual CO₂ emissions from cement_x,Annual CO₂ emissions from cement_y,Annual CO₂ emissions from coal,Annual CO₂ emissions from gas,Annual CO₂ emissions from oil,Coal consumption - TWh,Coal production (TWh),Fossil fuels (% equivalent primary energy),Gas consumption - TWh,Gas production (TWh),Oil consumption - TWh,Oil production (TWh),Fossil fuels - % electricity
United Kingdom,2005,5941163.0,5941163.0,148032660.0,205437840.0,200447660.0,440.46332,140.4688,89.80691,993.8657,923.39026,1002.56555,985.30664,75.260445
United Kingdom,2006,5892780.0,5892780.0,160843760.0,194126400.0,197183100.0,480.9891,126.1509,90.18825,942.60236,837.4842,992.4421,890.60034,76.45178
United Kingdom,2007,6117015.0,6117015.0,150843500.0,196519580.0,196160260.0,452.89124,118.181244,91.0114,953.0051,754.92834,964.6119,890.5683,79.15627
United Kingdom,2008,5204877.0,5204877.0,139219100.0,202654960.0,188799540.0,420.3333,124.90552,91.559906,978.32526,727.7056,944.66113,834.9041,80.86436
United Kingdom,2009,3721209.0,3721209.0,113823150.0,188070480.0,180263890.0,346.69504,121.96081,88.83113,912.237,612.0575,899.67926,793.14905,74.96019
United Kingdom,2010,3792010.0,3792010.0,118030370.0,201927120.0,179848420.0,354.80872,126.23109,89.6598,984.9284,579.0093,885.20044,732.2435,76.88321
United Kingdom,2011,4096816.0,4096816.0,117149670.0,168235550.0,172059740.0,357.704,127.4114,87.28279,819.185,460.8253,867.31134,604.4393,71.68791
United Kingdom,2012,3723954.0,3723954.0,148005460.0,158239900.0,170288370.0,451.25424,116.924576,86.747986,768.98737,391.92383,844.02484,518.2424,69.31596
United Kingdom,2013,4029110.0,4029110.0,142456580.0,157622220.0,165756480.0,434.92456,88.09291,85.24255,763.2575,369.8038,823.42676,472.7175,65.44044
United Kingdom,2014,4214814.0,4214814.0,115433544.0,144492210.0,166510700.0,351.19412,80.533455,83.70694,700.55505,374.31516,823.3798,464.36172,62.062237
United Kingdom,2015,4393361.0,4393361.0,91548020.0,147899400.0,170772560.0,277.32315,59.48622,81.02979,720.4546,406.61182,846.21655,526.6963,54.643375
United Kingdom,2016,4553321.0,4553321.0,47824616.0,165742030.0,173930290.0,141.17226,31.711802,80.77455,806.7364,417.38187,870.937,551.78046,54.37821
United Kingdom,2017,4409790.0,4409790.0,39128800.0,161697380.0,174850620.0,114.2266,22.859072,79.11299,785.4911,418.84647,882.48535,542.3107,49.96452
United Kingdom,2018,4363948.0,4363948.0,33280250.0,161485260.0,173087120.0,96.78637,21.001686,78.1491,785.66034,406.38986,870.8611,591.6227,47.383762
United Kingdom,2019,4448499.0,4448499.0,24512704.0,159320850.0,168995540.0,69.04289,19.717852,77.36499,776.78296,392.90912,853.57465,602.63995,45.728485
United Kingdom,2020,3899688.0,3899688.0,22809404.0,149420100.0,143980930.0,63.38257,12.792069,73.60337,731.34485,395.71402,657.65924,569.6986,40.779438
United Kingdom,2021,4215152.0,4215152.0,24413498.0,159854420.0,152670580.0,65.80684,8.133556,76.296684,778.26587,327.8537,681.38617,475.24493,45.5435
United Kingdom,2022,4072634.2,4072634.2,19580692.0,136708640.0,152507250.0,58.722347,5.0240626,74.78637,719.80096,381.55322,741.0432,421.4849,43.981724
United States,1985,31708006.0,31708006.0,1655025000.0,926516000.0,2023868000.0,4866.301,5380.4644,89.55638,4669.5405,4478.812,8540.4375,5799.941,72.60898
United States,1986,32853614.0,32853614.0,1635733000.0,867866050.0,2112125000.0,4805.599,5431.777,89.03113,4376.204,4362.867,8955.589,5609.4917,71.1562
United States,1987,32975762.0,32975762.0,1709484000.0,922971970.0,2143158900.0,5013.8677,5607.636,89.32711,4652.7437,4519.8115,9142.152,5434.2373,71.9467
United States,1988,33248028.0,33248028.0,1792727000.0,964373000.0,2241183200.0,5247.1436,5773.7217,89.18532,4866.0215,4641.8755,9520.884,5338.8906,71.66205
United States,1989,33264206.0,33264206.0,1813144000.0,1026954940.0,2239805000.0,5309.3555,5947.048,88.68631,5170.22,4707.468,9517.53,4989.655,71.85483
United States,1990,33484142.0,33484142.0,1814520600.0,1023151360.0,2178911700.0,5337.9976,6260.9272,87.65364,5170.609,4833.7793,9306.913,4845.259,69.969406
United States,1991,32736466.0,32736466.0,1797739000.0,1042996800.0,2119828400.0,5287.6133,6023.9595,87.17144,5283.972,4808.0835,9108.509,4918.2886,69.145935
United States,1992,32992978.0,32992978.0,1819076100.0,1081594900.0,2171389000.0,5324.031,6040.0264,87.67133,5463.5093,4846.6895,9297.387,4803.5605,70.01856
United States,1993,34837976.0,34837976.0,1880750000.0,1110157200.0,2179569700.0,5522.452,5661.8022,87.6353,5599.419,4901.799,9376.045,4617.1855,70.451485
United States,1994,36310430.0,36310430.0,1894586900.0,1137466100.0,2226839000.0,5543.1436,6181.4487,87.71466,5731.0806,5103.308,9619.746,4506.6177,70.579285
United States,1995,37075280.0,37075280.0,1913487600.0,1186276600.0,2218051800.0,5593.053,6161.256,86.974594,5979.829,5033.2085,9597.527,4460.73,69.14324
United States,1996,37308896.0,37308896.0,1993661800.0,1206217500.0,2305572900.0,5847.301,6345.179,86.97187,6088.898,5102.321,9947.139,4443.334,68.859795
United States,1997,38560744.0,38560744.0,2039019900.0,1213877800.0,2326319000.0,5970.778,6489.806,87.47787,6125.3154,5115.399,10079.769,4418.8193,70.31706
United States,1998,39460870.0,39460870.0,2063092100.0,1191004800.0,2370752500.0,6029.3384,6694.6035,87.41693,6021.791,5173.2803,10251.111,4281.3467,71.029976
United States,1999,40238724.0,40238724.0,2063440400.0,1197990300.0,2433326000.0,6020.0947,6485.757,87.039185,6042.628,5101.3804,10537.092,4101.04,70.1986
United States,2000,41445308.0,41445308.0,2163758600.0,1251263500.0,2487796700.0,6286.536,6329.958,87.48994,6283.9067,5186.003,10654.134,4042.3733,70.94185
United States,2001,41613364.0,41613364.0,2099619200.0,1198819000.0,2502392800.0,6101.3154,6555.9204,87.77424,6006.5796,5318.9497,10636.849,4006.665,71.86129
United States,2002,43163870.0,43163870.0,2103791200.0,1237949300.0,2495596800.0,6098.454,6329.0527,87.239,6201.112,5112.2876,10642.413,3976.3623,70.959076
United States,2003,43349104.0,43349104.0,2143993000.0,1201023100.0,2557467400.0,6214.537,6151.262,87.33898,6021.9004,5178.558,10803.683,3867.6333,71.23476
United States,2004,45885580.0,45885580.0,2164772900.0,1204496000.0,2630825500.0,6254.9824,6362.4253,87.36531,6046.277,5031.1006,11197.866,3783.905,71.31366
United States,2005,46194124.0,46194124.0,2188244200.0,1186858100.0,2642691800.0,6346.9565,6455.162,87.37588,5951.9297,4894.408,11214.078,3593.5337,71.870316
United States,2006,46850744.0,46850744.0,2152458800.0,1173211400.0,2609707800.0,6249.6826,6623.418,86.84646,5865.778,5017.24,11070.909,3541.373,71.129295
United States,2007,45508880.0,45508880.0,2175189000.0,1247391000.0,2592216300.0,6333.8496,6540.789,87.11636,6241.383,5218.8887,11001.755,3546.8767,72.13493
United States,2008,41415652.0,41415652.0,2135724400.0,1252780700.0,2414707500.0,6233.0547,6640.64,86.32917,6288.912,5460.6743,10273.694,3514.8438,71.19145
United States,2009,29614644.0,29614644.0,1872448800.0,1231606700.0,2280345000.0,5482.3765,6020.4224,85.22386,6176.281,5575.825,9737.244,3751.6802,69.176
United States,2010,31449236.0,31449236.0,1982953900.0,1290495200.0,2300573700.0,5800.5415,6135.828,85.44166,6481.9346,5751.574,9891.228,3874.478,70.06641
United States,2011,32208358.0,32208358.0,1873284000.0,1310706800.0,2252414000.0,5473.0713,6186.829,84.54358,6582.108,6173.585,9694.557,4028.8867,68.20784
United States,2012,35270344.0,35270344.0,1658491300.0,1372072400.0,2196024600.0,4838.4043,5756.809,84.606895,6881.228,6491.248,9472.587,4597.0796,68.77622
United States,2013,36369228.0,36369228.0,1720408300.0,1410481500.0,2224627500.0,5022.2715,5568.7134,84.42267,7070.228,6556.9272,9627.553,5218.0586,67.71386
United States,2014,39439020.0,39439020.0,1710593500.0,1435209000.0,2247931400.0,5010.856,5647.8955,84.34583,7222.6045,7047.2646,9693.266,6102.5527,67.187584
United States,2015,39907292.0,39907292.0,1479144800.0,1476136400.0,2285675500.0,4329.0776,4996.5073,84.10908,7435.795,7403.0317,9890.718,6595.9434,66.854225
United States,2016,39439020.0,39439020.0,1347943300.0,1481873400.0,2299961000.0,3960.741,4083.5745,83.24526,7490.9893,7273.561,9961.576,6312.184,65.00112
United States,2017,40323536.0,40323536.0,1308715900.0,1460655600.0,2315177000.0,3852.5925,4350.379,82.53715,7399.9224,7461.707,10057.775,6678.5654,62.684494
United States,2018,38970744.0,38970744.0,1256631000.0,1619274500.0,2366168600.0,3689.4585,4277.451,82.97724,8219.633,8409.361,10299.73,7788.5522,63.34091
United States,2019,40895870.0,40895870.0,1071665660.0,1675471500.0,2360998700.0,3150.46,3969.0542,82.57612,8509.999,9281.11,10283.932,8736.102,62.240826
United States,2020,40687748.0,40687748.0,877920300.0,1656254800.0,2047544400.0,2556.1814,2979.9622,80.95504,8328.868,9161.045,9032.397,8295.474,60.148197
United States,2021,41312110.0,41312110.0,1004530900.0,1659225500.0,2239014000.0,2936.8943,3228.6084,81.55061,8358.034,9441.419,9863.398,8317.922,60.48675
United States,2022,41417760.0,41417760.0,934697540.0,1743539200.0,2249519000.0,2741.2214,3353.0413,81.05701,8812.123,9785.507,10041.679,8832.521,59.65182
Uzbekistan,2000,1481620.0,1481620.0,4916939.0,95363710.0,19231754.0,11.003521,8.166139,97.10046,486.73627,509.25873,84.424164,87.64368,92.46692
Uzbekistan,2001,1681680.0,1681680.0,5048992.0,96839520.0,19016160.0,9.22359,8.85182,97.0614,490.58624,514.64874,84.04878,83.88138,90.909096
Uzbekistan,2002,1692940.0,1692940.0,5041809.0,102056320.0,18727242.0,9.822983,8.934754,97.072395,505.21625,527.35376,83.652176,84.12793,87.81376
Uzbekistan,2003,1792380.0,1792380.0,3876625.0,100297580.0,19969380.0,7.661995,6.2462306,96.330345,455.455,530.915,81.58111,83.37199,83.23759
Uzbekistan,2004,2132330.0,2132330.0,4583530.0,99793450.0,18608912.0,10.35431,8.812638,96.68038,460.17123,538.0375,74.43602,76.95571,87.72636
Uzbekistan,2005,2266700.0,2266700.0,4426112.0,95454530.0,14428832.0,9.831249,9.8029585,96.50052,469.21875,546.21875,63.850956,63.37187,81.26705
Uzbekistan,2006,2347770.0,2347770.0,4752208.0,97931390.0,14483792.0,10.694142,10.194777,96.84072,433.02872,565.95,66.48726,63.36606,90.57178
Uzbekistan,2007,2553990.0,2553990.0,5034336.0,98524960.0,13787632.0,9.210256,10.687814,96.764465,468.35248,589.05,68.48242,59.961952,90.473274
Uzbekistan,2008,2826670.0,2826670.0,4924416.0,102570020.0,13084144.0,11.6313715,11.761068,97.671005,441.30624,610.225,63.921837,57.202156,91.05933
Uzbekistan,2009,2904990.0,2904990.0,5305655.0,86132630.0,11644595.0,11.0725765,11.93151,96.552155,440.72876,584.2375,55.23099,51.325226,87.06587
Uzbekistan,2010,2924080.0,2924080.0,5151403.0,85195990.0,10885361.0,9.231049,11.850534,95.71944,440.44,571.4362,58.777622,46.95539,84.240906
Uzbekistan,2011,2791940.0,2791940.0,5415392.0,95132100.0,9944096.0,9.882212,12.55386,97.176315,473.56372,566.4312,59.724163,43.463383,89.204544
Uzbekistan,2012,2791030.0,2791030.0,5470352.0,98242830.0,8914512.0,13.372362,12.253911,96.79136,462.38498,565.27625,49.88002,38.810474,87.45283
Uzbekistan,2013,2869015.0,2869015.0,8012900.5,88314104.0,10277176.0,19.96948,13.3545265,96.86647,461.51877,559.01996,46.76283,36.834316,89.56235
Uzbekistan,2014,3016775.0,3016775.0,7430333.0,84415620.0,10090304.0,18.376455,14.356275,97.02813,485.485,562.96625,43.196655,33.343815,89.11211
Uzbekistan,2015,3427221.0,3427221.0,5990640.0,81945360.0,10237216.0,14.784921,11.388744,96.986946,463.44376,536.1125,43.650894,31.727688,88.12054
Uzbekistan,2016,3476474.0,3476474.0,7093744.0,86993630.0,10717562.0,17.464579,12.62715,96.431984,433.2689,531.24,45.921734,30.417183,88.31545
Uzbekistan,2017,3665279.0,3665279.0,6690464.0,85865840.0,11112912.0,16.491726,13.18673,96.02763,447.82132,536.068,46.22896,32.17584,86.94938
Uzbekistan,2018,3776099.0,3776099.0,9658304.0,75676260.0,11691824.0,23.624329,13.630042,97.07289,443.97635,582.8515,50.436,33.62134,90.60563
Uzbekistan,2019,4510797.0,4510797.0,8284022.5,83147980.0,11314047.0,20.912853,13.426262,96.80289,445.98196,574.5841,50.64198,35.016697,89.815834
Uzbekistan,2020,5146988.0,5146988.0,11512288.0,79241330.0,12695760.0,28.659058,13.761188,97.52755,435.83817,471.01172,54.108696,32.348892,92.46729
Uzbekistan,2021,6156684.0,6156684.0,10361059.0,84288540.0,14700199.0,25.81105,16.685259,97.65285,465.25882,509.1885,59.83497,33.35833,93.02228
Uzbekistan,2022,6156684.0,6156684.0,11512288.0,87821600.0,14296200.0,28.67892,17.675045,97.55482,483.17737,488.95898,60.048794,33.09084,93.338684
Venezuela,2000,3858966.0,3858966.0,479984.0,50006270.0,82571900.0,1.5366952,66.900406,77.27615,309.9564,309.9564,320.87137,1864.1425,26.246042
Venezuela,2001,3863400.0,3863400.0,175872.0,46712336.0,74811550.0,0.568835,65.28733,79.11505,328.48227,328.48227,343.58145,1896.0684,32.926422
Venezuela,2002,3075947.0,3075947.0,65952.0,55711120.0,101492800.0,0.21224749,68.76819,79.79631,315.41205,315.41205,370.69595,1775.8738,35.187805
Venezuela,2003,3347752.0,3347752.0,157552.0,51823616.0,95187060.0,0.5009158,59.683994,78.15934,279.9864,279.9864,347.73972,1715.151,34.170746
Venezuela,2004,2150625.0,2150625.0,0.0,51101810.0,85349220.0,0.0,68.8302,76.86957,315.29547,315.29547,355.78595,1978.9579,28.899035
Venezuela,2005,2467767.0,2467767.0,139232.0,44323410.0,97271870.0,0.43298498,61.08483,75.46634,304.3509,304.3509,374.20798,1970.2279,26.719803
Venezuela,2006,4649074.0,4649074.0,648528.0,45730384.0,100646420.0,2.878111,60.81816,75.598015,349.4502,349.4502,365.34177,1990.3898,26.100344
Venezuela,2007,3320116.0,3320116.0,403040.0,46734320.0,99279740.0,1.6130924,58.201157,76.58658,372.67056,372.4716,393.72668,1927.5015,27.274319
Venezuela,2008,3253268.0,3253268.0,512960.03,45026896.0,101591730.0,1.6385738,42.90544,75.240616,348.99554,334.2321,389.84293,1928.7676,27.208717
Venezuela,2009,3139319.0,3139319.0,861060.0,43727170.0,98875290.0,2.7592523,27.832499,75.584305,342.16846,317.95947,397.1931,1812.6816,28.109058
Venezuela,2010,2811320.0,2811320.0,754798.0,47684188.0,132738220.0,2.317766,22.335398,77.51553,312.66815,304.5174,418.5837,1696.0616,32.50703
Venezuela,2011,3044477.0,3044477.0,776768.0,47877490.0,106387900.0,2.3856852,22.170832,76.34803,333.2639,302.36398,404.8593,1645.7238,29.069176
Venezuela,2012,3296643.0,3296643.0,798736.0,49741440.0,106557920.0,2.4536042,16.22251,77.92085,346.1283,319.0473,442.4015,1620.3497,36.045517
Venezuela,2013,3464689.0,3464689.0,795088.0,48511360.0,128254660.0,2.4451144,10.43671,78.27946,323.05798,305.9049,475.88895,1602.3983,38.111446
Venezuela,2014,3130880.0,3130880.0,747471.0,46647320.0,106716140.0,2.2922962,6.7973533,77.79834,340.266,317.8818,422.26193,1610.8744,44.12913
Venezuela,2015,3237345.0,3237345.0,498314.0,46434830.0,98138600.0,1.5281994,6.8063273,79.19415,370.38235,360.6501,395.6923,1716.8069,41.185696
Venezuela,2016,2283097.0,2283097.0,560592.0,48756850.0,83359660.0,1.7149794,6.360864,79.99799,372.38733,372.38733,301.2307,1541.6309,46.07491
Venezuela,2017,2133257.0,2133257.0,311432.0,47824996.0,74802350.0,0.95276445,6.1131473,78.0597,386.05386,386.05386,277.25504,1320.5935,41.608864
Venezuela,2018,792578.0,792578.0,124580.0,41705064.0,42518496.0,0.38110805,5.875078,75.93273,316.19098,316.19098,228.77538,980.3719,41.609863
Venezuela,2019,453465.0,453465.0,241824.0,34474576.0,34503890.0,0.7507281,3.3447459,73.06587,255.76218,255.76218,192.90794,613.4516,41.606007
Venezuela,2020,579646.0,579646.0,172199.0,25712632.0,19344926.0,0.5255144,2.4174109,65.04672,215.61087,215.61087,112.35025,390.38104,21.61993
Venezuela,2021,985793.0,985793.0,172208.0,33296272.0,21763932.0,0.47296304,1.4306239,69.55903,280.59106,280.59106,124.71141,399.6155,20.334263
Venezuela,2022,985793.0,985793.0,172208.0,34614936.0,24928612.0,0.41601887,1.2583791,71.68537,291.77618,291.77618,147.71938,433.86914,22.300966
Vietnam,1985,593675.0,593675.0,14839200.0,73280.0,5591264.0,32.61052,36.47191,92.91578,0.342575,0.342575,24.33014,0.0,70.86211
Vietnam,1986,696474.0,696474.0,14091744.0,76944.0,5719504.0,35.9367,39.72833,93.77473,0.35705,0.35705,26.377874,0.5162285,74.54315
Vietnam,1987,755972.0,755972.0,16062977.0,76944.0,6401008.0,40.065346,41.030895,94.56138,0.35705,0.35705,30.733547,3.2564,77.12775
Vietnam,1988,883506.0,883506.0,13951055.0,54969.0,7959467.0,37.53001,39.72833,92.959,0.27019998,0.27019998,32.119946,8.0247,73.603546
Vietnam,1989,895253.0,895253.0,8537120.0,14656.0,7379296.0,30.144958,33.21549,84.168785,0.31845,0.31845,29.874666,17.328701,50.693733
Vietnam,1990,1117335.0,1117335.0,11057952.0,7328.0,9116032.0,25.853489,33.21549,79.41595,0.38599998,0.38599998,35.01246,31.401001,38.152287
Vietnam,1991,1333699.0,1333699.0,11997983.0,3665.0,8040188.0,24.96961,33.86677,76.209015,0.6948,0.6948,34.17047,46.054802,31.41151
Vietnam,1992,1768795.0,1768795.0,10981008.0,0.0,8716656.0,25.039389,33.86677,75.08752,2.0265,2.0265,37.35379,63.848698,25.522926
Vietnam,1993,1847290.0,1847290.0,8896192.0,0.0,12109520.0,24.23692,42.333466,75.960144,2.4125,2.4125,47.770554,73.269005,25.295444
Vietnam,1994,2056077.0,2056077.0,10911392.0,0.0,13201392.0,26.760628,39.33756,75.027306,2.4125,2.4125,52.940754,82.573,24.780272
Vietnam,1995,2535737.0,2535737.0,12549200.0,425024.0,13186736.0,36.014004,54.38222,75.39112,1.4040749,1.4040749,58.443775,88.6206,27.758057
Vietnam,1996,2849946.0,2849946.0,14747600.0,626544.0,15982368.0,40.22834,63.975636,75.64186,2.7695498,2.7695498,67.26731,102.3789,29.131254
Vietnam,1997,3451058.0,3451058.0,21527760.0,1139597.0,18398448.0,51.679348,74.16823,79.47239,5.1241503,5.1241503,76.64519,117.3467,39.070667
Vietnam,1998,4167790.0,4167790.0,21681868.0,1897805.0,19043992.0,55.431213,76.017876,81.93504,8.684999,8.684999,84.68615,145.375,48.84268
Vietnam,1999,4464377.0,4464377.0,20031088.0,2158096.0,20236272.0,41.49199,62.712143,78.34098,12.545,12.545,93.28242,176.97371,41.53402
Vietnam,2000,5628471.0,5628471.0,20716256.0,3063104.0,23193120.0,54.536125,75.607574,79.90784,15.44,15.44,101.145676,192.45325,45.218376
Vietnam,2001,6573677.0,6573677.0,24951840.0,2564800.0,25563728.0,59.599205,87.25253,77.89785,19.3,19.3,109.64855,198.83812,40.509636
Vietnam,2002,8273782.0,8273782.0,27489548.0,4099801.0,28636320.0,68.05898,106.8692,79.93734,23.159998,23.159998,120.419334,200.17557,49.162014
Vietnam,2003,9366052.0,9366052.0,31974216.0,5206298.0,29501132.0,79.2372,125.789,80.70234,22.89945,22.89945,128.1303,209.97966,53.603714
Vietnam,2004,10300662.0,10300662.0,34791910.0,8760263.0,33890604.0,103.84395,178.11969,85.236046,40.144,40.144,152.44135,237.41481,61.42857
Vietnam,2005,11982747.0,11982747.0,39457616.0,9394496.0,33859024.0,108.74028,222.04228,87.15325,62.146,62.146,151.39883,219.67908,68.16436
Vietnam,2006,12257934.0,12257934.0,42744224.0,11211840.0,32411744.0,66.61516,252.55495,83.39275,67.55,67.55,148.50978,199.39636,65.85492
Vietnam,2007,14063253.0,14063253.0,36462820.0,12479136.0,37356804.0,72.92038,276.685,82.79772,68.322,68.322,165.33597,188.41763,64.900246
Vietnam,2008,15362524.0,15362524.0,43641904.0,13901216.0,40421250.0,138.26147,259.06128,83.99048,72.36535,72.36535,173.38486,176.35732,63.312195
Vietnam,2009,19238714.0,19238714.0,45488560.0,15374144.0,43341456.0,129.73248,287.07297,82.05198,77.2965,77.2965,176.74895,193.26735,62.735615
Vietnam,2010,23770030.0,23770030.0,47463456.0,18048864.0,49302784.0,169.25735,292.0032,85.28825,90.729294,90.729294,200.76204,177.42728,68.79633
Vietnam,2011,28222820.0,28222820.0,59547330.0,16279152.0,47177664.0,201.71034,303.57004,80.97255,81.832,81.832,199.97871,179.43927,59.422714
Vietnam,2012,28117954.0,28117954.0,52305870.0,17956786.0,44208644.0,187.22202,274.0799,76.53829,90.27574,90.27574,200.32492,197.64255,53.612362
Vietnam,2013,30315962.0,30315962.0,56541390.0,18718894.0,43908250.0,199.97055,267.4433,76.04467,94.097145,94.097145,207.40385,196.68423,53.43082
Vietnam,2014,32694374.0,32694374.0,78072510.0,19598736.0,49570256.0,241.61691,267.58658,76.81735,98.5265,98.5265,219.20049,184.37039,55.893803
Vietnam,2015,34297530.0,34297530.0,97816070.0,20463078.0,61066810.0,305.12338,271.351,81.35315,102.868996,102.868996,266.83667,199.67548,63.640392
Vietnam,2016,36822064.0,36822064.0,106855070.0,20367828.0,57593430.0,330.17935,252.27489,80.81809,102.3865,102.3865,294.41595,180.39293,63.32859
Vietnam,2017,42735308.0,42735308.0,108221730.0,17876956.0,59075668.0,329.9152,250.1517,75.79166,95.206894,95.206894,308.49844,161.0755,54.050102
Vietnam,2018,49637396.0,49637396.0,122121120.0,18554496.0,66036270.0,439.51398,276.04025,79.23818,96.5965,96.5965,324.5332,144.3283,59.266693
Vietnam,2019,56537816.0,56537816.0,191442530.0,18906454.0,73449380.0,580.6638,302.11115,84.10886,98.43,98.43,334.75833,133.07278,68.0591
Vietnam,2020,60066040.0,60066040.0,215816930.0,16931344.0,69271580.0,609.74115,290.462,81.37145,88.394,88.394,282.35947,116.57796,63.704338
Vietnam,2021,62070800.0,62070800.0,211893000.0,13756717.0,63837844.0,599.0743,314.62003,77.37654,71.989,71.989,262.2957,110.02213,57.422306
