Country,Year,Share below $1 a day,Share below $2.15 a day,Share below $3.65 a day,Share below $6.85 a day,Share below $10 a day,Share below $20 a day,Share below $30 a day,Share below $40 a day,Number below $1 a day,Number below $2.15 a day,Number below $3.65 a day,Number below $6.85 a day,Number below $10 a day,Number below $20 a day,Number below $30 a day,Number below $40 a day,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,Mean income or consumption per day,Median income or consumption per day,Threshold income or consumption per day marking the poorest decile,Threshold income or consumption per day marking the richest decile,mld,gini,polarization,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_215,income_gap_ratio_3000,income_gap_ratio_365,income_gap_ratio_4000,income_gap_ratio_685,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_215,poverty_gap_index_3000,poverty_gap_index_365,poverty_gap_index_4000,poverty_gap_index_685,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_215,avg_shortfall_3000,avg_shortfall_365,avg_shortfall_4000,avg_shortfall_685,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_215,total_shortfall_3000,total_shortfall_365,total_shortfall_4000,total_shortfall_685,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,bottom50_share,middle40_share,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Argentina (urban),1987,0.7880118,1.1860859,2.093658,7.6221986,15.59101,43.534218,63.708614,76.849655,211165,317837,561040,2042531,4177945,11665926,17072086,20593510,12.868307,18.724493,25.69626,3448338,5017629,6885862,32.14557,22.359615,7.7102118,63.922794,0.3699706,0.45276365,0.41031998,1.5614526,3.014508,4.118912,5.193568,6.342643,7.7236066,9.513531,11.948502,16.331388,34.25189,11.682139,14.953138,18.504509,22.359615,27.62826,33.878204,43.6912,35.764145,36.66435,36.640656,4.6022406,6.865213,9.4152775,3.1986904,4.0990033,4.9156256,11030166,20567278,33848320,99.999825,36.1268,40.92457,75.04688,47.43733,55.95611,52.611332,36.855946,0.7880118,5.6325336,17.81619,0.8901203,30.221663,1.1715286,40.43163,2.809233,0.9999982,3.6126802,8.184914,1.6135081,14.231198,2.042398,21.044533,2.5246322,211164.62,15093579,95484590,512832.6,242956240,1145867,433380800,5156639.5,5.019378,9.690308,13.240478,16.69502,20.388786,24.82797,30.581787,38.409138,52.498173,110.104645,20.231083,45.51703,2.4662154,11.054132,8.290667,2.8588505,2.9
Argentina (urban),1991,0.5372806,0.9720286,2.972452,14.321322,27.981794,63.886555,79.70474,87.561104,155331,281019,859354,4140380,8089704,18469986,23043120,25314442,10.915272,17.214241,23.706455,3155670,4976740,6853678,22.81104,15.114628,5.7224855,43.74522,0.38243556,0.4676174,0.40579012,1.7441498,3.0524457,4.0591254,5.0023313,6.058552,7.2383537,8.890905,11.407482,15.93735,36.609303,8.138646,10.173307,12.716634,15.114628,18.311953,22.889942,30.519922,31.637209,32.606472,34.368427,3.4532866,5.612956,8.147534,1.9127384,2.4641733,3.1167958,6035971.5,12263550,21361514,87.745926,35.130947,45.742374,65.95638,55.1029,37.404697,61.59895,31.730568,0.4714417,9.830269,29.223228,0.64111423,43.919624,1.1118371,53.936726,4.5442367,0.8774593,3.5130947,9.148475,1.4180623,16.53087,1.3652716,24.63958,2.173544,136296.62,28419896,168972210,398502.47,380922800,1173251.6,623737200,8999298,3.9785874,6.962946,9.259288,11.410838,13.820187,16.511438,20.28108,26.021654,36.354755,83.509636,19.916603,43.47409,2.6417353,10.954989,7.644444,2.8942306,2.6412697
Argentina (urban),1992,1.0631285,1.6737126,4.089052,14.871609,27.326176,61.22159,77.50445,86.76861,312415,491843,1201623,4370223,8030165,17990788,22775728,25498126,12.243373,19.558836,25.45408,3597880,5747628,7480024,23.00446,15.807517,5.8788285,47.278847,0.3693295,0.45468092,0.42753837,1.6000996,3.0004013,4.069654,5.124021,6.2113624,7.651934,9.418862,12.06209,16.574455,34.28712,8.047462,10.72995,12.933422,15.807517,19.543839,24.14239,31.902441,34.74072,33.786068,36.338158,4.253435,6.608162,9.249542,2.196658,2.6703691,3.4464962,7903311.5,15348288,25779874,83.07049,37.11651,46.074444,66.53316,54.69818,44.953926,60.508846,33.592644,0.883147,10.142522,28.207502,1.1135737,42.393528,1.8381891,52.502693,4.9957676,0.83070487,3.7116508,9.214889,1.4304628,16.409454,1.6408182,24.203539,2.3010962,259524.66,29805168,165783100,703563.1,373737280,1971645,617144900,10056304,3.6809423,6.902261,9.362019,11.787534,14.288903,17.602861,21.667583,27.748186,38.128635,78.87567,20.005539,45.707344,2.485623,11.05566,8.042222,2.990909,2.688889
Argentina (urban),1993,1.0336033,1.9766662,4.882939,15.070401,27.289253,60.395664,77.2528,86.91424,308630,590224,1458025,4499959,8148458,18033894,23067364,25952230,13.613324,20.099566,26.133675,4064882,6001646,7803406,23.05284,16.156162,5.543781,46.741997,0.36626706,0.44856286,0.4218627,1.4835973,2.9669297,4.096834,5.217328,6.421467,7.8979125,9.670685,12.3405905,16.703268,33.20139,7.9394865,10.799573,13.199478,16.156162,19.799217,25.07901,32.39872,36.67531,36.33335,37.836067,4.992728,7.3028445,9.887956,2.3701289,2.9350374,3.6677144,9634294,17615056,28620664,83.973305,38.137825,45.75204,58.51873,53.889137,42.284084,59.532852,36.70025,0.86795187,10.407528,27.632252,1.1567194,41.630863,2.0647056,51.742523,5.5308747,0.83973306,3.8137827,9.150409,1.2581528,16.16674,1.543369,23.81314,2.513967,259166.81,31076448,165017500,742592,372924100,2250270.8,618004100,11312749,3.4201126,6.839616,9.444366,12.027423,14.803305,18.20693,22.293673,28.448565,38.50577,76.53863,20.186157,46.612457,2.4120696,11.213201,8.43143,2.8931375,2.914286
Argentina (urban),1994,1.2924485,1.9113266,4.416819,15.682352,28.74899,61.21344,78.06588,87.09585,392080,579825,1339898,4757438,8721367,18569866,23682264,26421620,14.018618,20.722494,26.59362,4252724,6286429,8067508,22.774399,15.622388,5.3463283,45.82567,0.38029987,0.45916805,0.42719632,1.4955481,2.8819745,3.9553344,5.0683117,6.3164287,7.716035,9.501609,12.10343,16.51475,34.44658,7.6376114,10.414925,12.792999,15.622388,19.163462,24.18577,31.210058,34.51001,34.968586,37.317963,4.837827,7.246363,9.924195,2.1565151,2.731464,3.4979737,9171064,17171154,28219930,90.590225,38.426018,47.015793,72.741905,54.834427,47.434425,60.729687,36.456173,1.1708305,11.047092,28.779984,1.3903356,42.806973,2.0950935,52.893044,5.717185,0.90590227,3.8426018,9.403158,1.563951,16.450327,1.7313566,24.291876,2.497248,355186.16,33512740,174615400,906817.9,389581000,2319841.2,641830700,11880502,3.4060209,6.563524,9.008036,11.542775,14.385286,17.572805,21.639345,27.564835,37.61135,78.45001,19.717598,45.835823,2.570416,11.641591,8.571428,2.9333332,2.922078
Argentina (urban),1995,1.7686337,3.8554344,7.400767,20.479204,33.886658,65.95671,80.99448,87.52898,544914,1187855,2280168,6309620,10440442,20321190,24954306,26967580,15.664418,21.194302,28.02907,4826190,6529940,8635725,21.633886,14.441226,4.485275,46.721615,0.44065902,0.48904404,0.44764122,1.1322043,2.629983,3.6858726,4.734488,5.911789,7.35718,9.07484,11.684645,16.81335,36.975647,6.7958713,9.061161,11.213187,14.441226,17.509184,22.301783,29.65265,40.65451,41.391396,40.845966,6.368293,8.772617,11.448746,2.348404,2.9887125,3.539195,11333843,19516114,30563516,88.49392,41.508682,49.81951,57.055317,57.633144,48.256466,64.09615,39.658756,1.5651331,14.065905,32.859314,2.1997304,46.67966,3.5713487,56.10271,8.121798,0.8849392,4.150868,9.963902,1.2266895,17.289944,1.761361,25.638462,2.7166247,482215.75,43336896,202478350,1457129.2,431458560,4016199,691407300,17140870,2.4493978,5.6896753,7.9739747,10.2425375,12.789497,15.916439,19.632404,25.278427,36.373814,79.99269,18.094337,44.930016,3.0351324,14.297268,10.416667,3.235294,3.219697
Argentina (urban),1996,2.548768,4.2175674,8.346336,22.40096,35.84016,66.05946,80.974594,87.526794,797055,1318924,2610080,7005265,11207994,20658224,25322508,27371522,16.117542,22.554068,28.46016,5040304,7053145,8900108,21.192957,13.854637,4.069194,44.761135,0.46001372,0.4952443,0.47110662,1.034396,2.480583,3.5558238,4.6417727,5.8342614,7.302752,9.193115,11.987401,17.089314,36.88058,6.394448,8.703553,11.122463,13.854637,17.009232,22.380568,29.840755,42.305084,41.414604,42.15686,6.8185406,9.340678,11.9979105,2.3444865,2.8689215,3.5044081,11816925,20234920,31189610,85.280266,42.96915,51.669014,64.967636,58.64551,49.10997,64.80003,41.01382,2.1735964,15.400213,34.132275,2.7400525,47.48796,4.098883,56.71739,9.18749,0.85280263,4.296915,10.333803,1.3968042,17.593653,1.7925138,25.920013,2.8094468,679730.6,48159800,213478020,1842278.6,445515400,4678604.5,709470200,19680920,2.192191,5.2570887,7.535842,9.837289,12.364525,15.476691,19.482927,25.404846,36.217308,78.16086,17.546837,45.572582,3.1488018,15.354259,11.000001,3.2307692,3.404762
Argentina (urban),1997,2.0069842,3.7657506,7.805524,21.345516,33.623253,63.64075,79.02297,86.41883,636616,1194498,2475916,6770810,10665315,20186882,25066132,27412102,16.656212,24.34102,28.986645,5283360,7720986,9194580,22.206741,14.835679,4.327073,48.215958,0.4495536,0.49110475,0.47380888,1.082526,2.465082,3.5191834,4.684666,5.9383125,7.307978,9.274431,12.075408,17.278168,36.374245,6.7434907,8.991321,11.801108,14.835679,18.207424,22.995304,31.357231,41.542286,39.206932,42.671455,6.919371,9.543368,12.369021,2.4652321,2.9083073,3.7983599,13024709,22455000,34924324,79.99016,43.084465,50.94546,58.418037,57.852863,46.227646,63.64777,39.913364,1.6053885,14.486398,32.422073,2.1998773,45.717056,3.608309,55.003662,8.519714,0.79990155,4.3084464,10.189093,1.2559879,17.35586,1.6873091,25.459108,2.7340655,509230.12,45950936,205686020,1500275,435044300,4177635.8,697887700,18511838,2.4039373,5.4741435,7.814959,10.403117,13.187057,16.228638,20.595488,26.815546,38.36918,80.775345,17.68977,45.935986,3.0952966,15.123547,11.142858,3.25,3.4285715
Argentina (urban),1998,1.6426723,3.9691887,8.27855,23.296013,36.43998,65.84336,80.21691,87.186775,528287,1276500,2662400,7492049,11719178,21175372,25797938,28039462,16.573483,23.049204,28.938828,5330069,7412675,9306791,21.563793,13.572867,3.890666,45.85428,0.47740465,0.50733644,0.49506208,1.065068,2.3429422,3.3649855,4.435065,5.635569,7.064924,9.054731,11.958709,17.026484,38.05152,6.113904,8.337142,10.907206,13.572867,17.11893,22.010054,29.446785,40.16251,40.32953,41.73085,6.6563272,9.295635,12.07642,2.1804817,2.7369366,3.398444,11622118,20288022,31628608,78.85879,43.801353,52.64275,52.496613,59.47948,45.21401,65.155045,40.422474,1.2953913,15.961205,34.66176,2.0836897,47.712605,3.7430644,56.806583,9.416823,0.78858787,4.3801355,10.52855,1.1286772,17.843843,1.6503114,26.062017,2.7689395,416600.72,51331588,222945970,1440756.5,460334370,4393789,730764900,20745030,2.2966905,5.052273,7.2561846,9.563682,12.152425,15.234655,19.525436,25.78751,36.715557,82.05352,16.84363,45.10485,3.3950138,16.161337,11.785714,3.3783782,3.4885716
Argentina (urban),1999,1.9623505,4.1879582,8.916523,24.224958,38.260536,67.55811,81.72438,88.311485,639797,1365425,2907108,7898210,12474313,22026380,26645094,28792728,16.661888,22.764032,29.472181,5432376,7421895,9608993,20.554686,13.479605,3.7443345,44.251225,0.46181178,0.49792042,0.48547113,1.0706888,2.4184375,3.4641023,4.522047,5.7956047,7.2911634,9.18676,12.091126,17.111603,37.04847,5.9909353,8.169457,10.484137,13.479605,16.849506,21.467518,28.933495,41.43107,41.77436,41.862328,6.903198,9.50953,12.337741,2.2338977,2.8155093,3.3857257,12135372,20896414,32533414,83.06527,43.00221,52.38877,56.526913,59.479588,44.82387,65.38553,40.17153,1.6300318,16.452875,35.392864,2.3673232,48.60932,3.9967313,57.742935,9.731537,0.8306527,4.300221,10.477754,1.2153287,17.843876,1.6360714,26.154213,2.7517498,531449.1,53642300,230786990,1659440.2,475451740,4756236.5,753051140,21733898,2.2007673,4.971022,7.1203537,9.294925,11.9126835,14.986757,18.883095,24.852928,35.17236,76.15196,17.27088,45.680653,3.2285473,15.5225315,11.818182,3.282828,3.6000001
Argentina (urban),2000,2.3007762,4.988261,10.69922,26.296562,40.042953,68.49177,81.00421,88.2723,760306,1648402,3535624,8689864,13232446,22633536,26768350,29170136,17.826876,24.477243,31.122837,5891003,8088659,10284737,20.104942,12.820309,3.4278898,43.739876,0.4927969,0.51063955,0.5094705,0.9485223,2.2374403,3.249404,4.3272476,5.598688,7.1752467,9.107356,12.206225,17.449413,37.700455,5.484624,7.541358,9.992299,12.820309,16.08823,20.738733,28.355505,42.52271,42.25509,42.393284,7.58047,10.342882,13.193992,2.180617,2.7086165,3.2609696,12846022,21909076,33538216,73.14625,45.85548,54.337223,54.236816,61.692303,44.934727,66.57526,43.030426,1.6829315,18.361889,37.216526,2.705474,49.973362,4.807665,58.7675,11.315522,0.7314625,4.585548,10.867444,1.1660917,18.50769,1.6401175,26.6301,2.9475842,556135.3,60678016,245968690,1922187.9,495420350,5798839,776803650,25614106,1.9069988,4.4983606,6.5329075,8.699906,11.256129,14.425792,18.310286,24.540546,35.081944,75.79655,16.361301,45.93824,3.5029087,17.310268,12.76,3.4117646,3.7400002
Argentina (urban),2001,3.8694785,8.234787,15.39769,31.067228,45.593395,71.49552,83.34348,89.63829,1295538,2757085,5155293,10401603,15265102,23937380,27904190,30011750,19.923164,25.066679,31.077267,6670464,8392563,10404964,18.513603,11.441448,2.5425441,41.605267,0.5509105,0.53343105,0.53923285,0.6526376,1.9296527,3.0172267,4.074338,5.345152,6.9161625,8.998961,12.064387,17.524069,39.477413,4.622807,6.53797,8.667764,11.441448,14.4925,19.06908,26.442457,47.99563,48.524105,48.002563,9.562245,12.1633835,14.917883,2.1965578,2.7759302,3.295313,14652059,23297168,34287612,74.7669,49.289566,57.91877,55.033623,64.42649,48.726868,69.16112,47.94217,2.8930886,22.472786,41.409325,4.5319023,53.69528,7.5028124,61.99484,14.894303,0.747669,4.9289565,11.583754,1.183223,19.327946,1.7785307,27.664446,3.2840385,968633.56,75241020,277284700,3262246.5,539330700,9168847,830258400,34159264,1.2082673,3.5724823,5.5859737,7.543068,9.895802,12.804309,16.660318,22.33553,32.443363,73.08692,15.019007,45.50358,4.080836,22.074003,16.363636,3.6363637,4.5
Argentina (urban),2002,3.3490942,12.447155,23.97107,44.379776,59.510284,82.449684,90.60414,94.26306,1135708,4220940,8128802,15049576,20180466,27959418,30724670,31965442,20.309126,25.93537,31.270498,6887005,8794914,10604104,13.004921,7.848625,1.8776616,28.039747,0.54229856,0.5379376,0.53525984,0.87325346,1.8852683,2.8994098,4.044268,5.3262763,6.8465643,8.686493,11.659372,17.27283,40.506268,3.084372,4.4750934,6.058588,7.848625,10.014195,12.9984255,17.900373,42.233242,44.345467,46.07787,8.577202,11.501161,14.408779,1.3258915,1.7402548,2.1698875,9131421,15305391,23009712,51.851784,53.02005,63.900208,39.101715,70.89339,43.77103,75.74681,49.19922,1.7365658,31.55238,52.685516,4.8670506,64.232346,10.492384,71.40126,21.834503,0.51851785,5.302005,12.780042,0.840687,21.268015,1.5976427,30.298723,3.3701465,588884.9,106996930,357322530,3548489.2,653452740,12986921,968512060,50719276,1.1356592,2.4517765,3.7706594,5.2595387,6.92678,8.903903,11.296715,15.162921,22.463177,52.678078,15.028477,44.465256,4.174957,20.945675,14.933333,3.572568,4.18
Argentina (urban),2003,1.1960062,5.3636475,12.723563,29.723225,44.22278,71.085014,83.91515,90.48512,410591,1841348,4368018,10204028,15181747,24403594,28808198,31063680,17.88937,24.61725,30.09952,6141448,8451139,10333211,18.387806,11.572903,3.1757557,38.849552,0.4890925,0.5100289,0.5135375,1.0619751,2.2176948,3.2109375,4.359757,5.5679975,7.1188936,9.241979,12.252281,17.216843,37.75164,4.9902697,6.911261,9.08484,11.572021,14.836368,19.32844,26.169682,39.469147,40.17138,42.53608,7.060781,9.889089,12.803155,1.8270903,2.3244972,2.9535954,11220980,19644650,30520124,57.62607,45.781654,56.105076,36.95881,62.752323,37.78139,67.848076,42.317406,0.6892118,20.24592,39.8823,1.9823399,52.658707,4.807138,61.392414,12.578097,0.5762607,4.5781655,11.221015,0.7946144,18.825697,1.3790208,27.13923,2.8987422,236607.45,69504550,273833100,1463161.6,542334400,6023587.5,843044350,29578846,1.9527392,4.077854,5.9042096,8.016637,10.238325,13.090083,16.99397,22.529257,31.657999,69.416985,16.418362,45.829994,3.479297,16.760372,12.233168,3.357197,3.6438634
Argentina (urban),2004,0.77452934,3.8789883,9.762799,24.87226,38.341015,67.339386,81.30772,89.09499,269132,1347862,3392356,8642558,13322652,23398942,28252626,30958532,18.115623,24.181528,30.464045,6294777,8402544,10585579,19.821095,13.4154825,3.7094226,42.349556,0.43783033,0.48488316,0.47784704,1.1944116,2.3810666,3.4646897,4.635679,5.9978952,7.5664787,9.564297,12.5464945,17.344933,35.304054,5.8215365,7.9568853,10.466815,13.4154825,16.755342,21.612888,28.700815,37.97274,40.200115,41.583195,6.8789988,9.721002,12.667923,2.0376906,2.6965196,3.3471518,12826808,22657624,35431540,54.569942,44.069233,52.88463,33.35157,59.94959,36.01405,65.06207,40.300117,0.4226606,16.896591,35.612183,1.2937032,48.74364,3.5159798,57.96705,10.02355,0.5456994,4.4069233,10.576925,0.7170588,17.984877,1.3145128,26.024828,2.760558,146865.17,58711908,247488860,966496.25,508120000,4459295.5,805690500,23858282,2.3674545,4.7195344,6.8673944,9.188422,11.888485,14.997589,18.957483,24.868526,34.379555,69.9765,17.67374,47.0222,3.0236828,14.72502,11.416752,3.1567674,3.616596
Argentina (urban),2005,0.5479169,2.68375,8.00514,20.96271,33.61929,63.10327,78.658035,87.16892,192733,944024,2815854,7373751,11825774,22196932,27668408,30662160,17.059488,23.6121,29.522192,6000772,8305690,10384598,21.80272,14.883712,4.1882443,45.39388,0.42284268,0.47814304,0.46501037,1.2516526,2.4913726,3.5700154,4.7581944,6.0861745,7.640054,9.637545,12.449726,17.147503,34.967762,6.597673,9.03689,11.757437,14.883712,18.625933,23.651993,31.339642,37.785347,39.095665,41.1486,6.4459867,9.231307,12.14797,2.2495446,2.909443,3.6746635,13499004,24164930,38159904,58.629807,42.320663,50.683712,34.21172,57.500774,33.323673,62.781082,38.658466,0.3212428,14.227906,31.98308,0.91815686,45.22898,2.6676075,54.725594,8.103862,0.58629805,4.232066,10.136743,0.735552,17.250233,1.2163141,25.112434,2.648105,112998.98,50047460,225004580,694378.75,477286500,3424963,770001500,19526466,2.7289429,5.4318695,7.783604,10.374157,13.269515,16.657394,21.012468,27.143787,37.386223,76.23923,18.15741,46.87483,2.896784,13.9233,10.838403,3.0499032,3.5536876
Argentina (urban),2006,0.51450783,2.1735892,6.0294247,16.90294,28.339172,57.170208,74.599724,84.68951,183207,773974,2146965,6018820,10091046,20357236,26563560,30156340,16.720757,23.018997,29.156954,5953947,8196632,10382243,24.17069,17.003906,4.8748755,49.43101,0.40300956,0.4644687,0.44893277,1.285026,2.61866,3.7456925,4.9415936,6.290743,7.896147,9.930845,12.565562,16.925373,33.800358,7.636529,10.463747,13.487935,17.003906,21.371883,26.818209,34.436226,37.869717,39.295036,40.763466,6.3321023,9.045323,11.8853855,2.5757322,3.3408456,4.1588287,15335773,27383682,43177972,51.073395,40.751694,48.50231,37.305252,54.529488,35.226616,59.713467,37.91483,0.26277724,11.548694,27.72887,0.8108627,40.67885,2.1239626,50.571037,6.408722,0.51073396,4.0751696,9.700462,0.8020629,16.358847,1.2857715,23.885386,2.5971658,93570.04,41122724,197474600,620775.9,434549220,2760506.5,720295800,15631874,3.1059966,6.329482,9.053597,11.944172,15.205159,19.085531,24.003538,30.37183,40.909794,81.6978,18.881716,47.31793,2.6844914,12.994316,10.139954,2.9070385,3.4880698
Argentina (urban),2007,0.47171074,1.7975101,4.993618,15.574546,27.921993,55.85295,73.85893,83.7656,169978,647723,1799423,5612202,10061536,20126302,26614660,30184472,16.597582,23.285166,29.262516,5980847,8390681,10544586,24.931847,17.583319,5.3072786,51.40381,0.39480412,0.46286175,0.44621438,1.389452,2.6677341,3.7135153,4.926517,6.293715,7.8845186,9.909962,12.518718,16.954145,33.741722,7.9186397,10.7248955,14.004965,17.583319,22.082382,27.529924,35.59253,35.071747,37.188267,39.785213,5.821062,8.65935,11.642155,2.466711,3.269466,4.1973367,14753021,27433046,44259180,63.845085,38.349644,47.819946,37.723927,53.59276,34.728138,59.05803,35.625328,0.3011635,10.707985,26.70885,0.6780915,39.583042,1.7341908,49.47031,5.548483,0.63845086,3.8349643,9.56399,0.8110644,16.077827,1.267577,23.62321,2.4403348,108522.6,38585630,192487740,525345.06,427905920,2280907.2,713054140,13695652,3.4641602,6.6511536,9.258479,12.282716,15.691394,19.657562,24.707365,31.211473,42.269817,84.124344,18.990932,47.26734,2.6574106,12.495328,9.685531,2.923442,3.3130574
Argentina (urban),2008,0.4067137,1.637588,4.7997756,14.229776,24.900764,53.97591,71.92174,82.67164,148287,597062,1749991,5188154,9078780,19679532,26222552,30141950,15.833399,21.946863,28.281897,5772832,8001792,10311536,25.518175,18.386515,5.4726257,52.035183,0.3746989,0.4498946,0.4322334,1.4007213,2.7734318,3.9395049,5.1448493,6.461856,8.035651,9.996621,12.744665,17.026024,32.476677,8.634127,11.562209,14.848371,18.386515,22.83125,28.648869,36.818928,37.037052,38.60564,39.85712,5.8642225,8.472727,11.27235,2.723929,3.5491157,4.3970013,15724784,28399286,45339836,62.186253,38.896137,46.30589,38.4667,52.736134,33.410007,57.934998,36.5384,0.2529197,9.685436,24.994024,0.629926,37.928738,1.6036056,47.895813,5.199332,0.62186253,3.8896139,9.261178,0.8270341,15.82084,1.2194653,23.174,2.5028803,92214.125,35312948,182255650,493790.66,414862800,2134053.2,698509600,12985329,3.5743854,7.0772915,10.052897,13.128716,16.489477,20.505514,25.509552,32.52206,43.447304,82.87454,19.720364,47.802963,2.4494972,11.85934,9.508266,2.830073,3.3597245
Argentina (urban),2009,0.29625317,1.5534867,4.062478,12.876199,22.636217,50.82733,70.15015,81.4065,109309,573190,1498934,4750936,8352092,18753776,25883320,30036584,16.090275,22.209345,28.264622,5936834,8194589,10428806,26.410036,19.652662,5.876595,53.493103,0.35512036,0.43761444,0.4164512,1.443056,2.851996,4.0702252,5.314773,6.6964173,8.25987,10.165052,12.813425,17.066782,31.318401,9.133557,12.378553,15.751558,19.652662,24.155954,29.895124,38.38539,36.6217,38.444935,39.99936,5.8925323,8.538368,11.305667,2.8788557,3.7777267,4.7165637,17091288,30956918,49188130,68.634254,38.762005,45.44775,35.21306,51.0934,35.363625,56.442337,36.02583,0.20333184,8.774251,23.099876,0.5470297,35.84209,1.4366398,45.94773,4.6387577,0.68634254,3.8762004,9.08955,0.7570808,15.328019,1.2907724,22.576935,2.4677694,75023.414,32374382,170463400,433951.12,396740030,1934782.8,678134000,11724214,3.8111162,7.532131,10.749479,14.036335,17.68526,21.814344,26.84594,33.8403,45.073433,82.71201,20.376467,48.30513,2.2893484,11.265331,9.102737,2.7219265,3.3442261
Argentina (urban),2010,0.19731936,0.7465409,3.1499162,11.352111,21.044598,49.60549,69.534515,80.87694,73118,276637,1167230,4206627,7798266,18381764,25766644,29969682,15.012028,21.649267,28.345505,5562842,8022332,10503683,27.21816,20.200413,6.3848267,54.97873,0.3453357,0.436783,0.40920883,1.5839742,2.9583616,4.084806,5.2973604,6.6443205,8.213466,10.048136,12.524641,16.88255,31.762386,9.654476,12.673107,16.192808,20.200413,24.628548,30.278877,38.83856,34.54753,35.99034,37.61523,5.1862845,7.791646,10.662227,2.7914975,3.635099,4.559059,15528660,29161970,47886910,76.31817,36.376793,44.369053,40.587116,50.00766,29.505682,55.72467,33.035927,0.15058956,7.65535,22.00949,0.3029989,34.772587,0.92940444,45.068405,3.7502747,0.7631817,3.6376793,8.873811,0.872623,15.002298,1.0769575,22.289867,2.262961,55802.32,28367592,163116300,241399.81,386558880,1257057.1,668020200,9519432,4.3112864,8.052115,11.118092,14.41844,18.084618,22.355541,27.349176,34.089767,45.951195,86.45137,20.568823,47.668793,2.2810428,10.709233,8.610842,2.7216637,3.1638153
Argentina (urban),2011,0.21789993,0.71137697,2.1082213,9.113624,18.309437,46.46346,66.45133,78.57442,81808,267078,791507,3421604,6874064,17444164,24948378,29499848,14.274681,20.770575,27.436918,5359262,7798070,10300870,28.951422,21.535973,7.16815,58.458855,0.32851604,0.4273939,0.4051654,1.702976,3.0632606,4.19618,5.413003,6.721466,8.287863,10.108065,12.63745,16.857689,31.012049,10.509826,13.775217,17.497387,21.535973,26.624437,32.332455,41.445633,32.460453,34.64682,36.478962,4.6336265,7.196344,10.008701,2.79627,3.7307649,4.7136593,14985943,29092766,48554790,60.132133,34.097843,42.176113,41.30029,48.191723,35.411915,53.83147,30.969568,0.1310279,6.243123,19.596481,0.29380056,32.024044,0.7465615,42.297764,2.8224504,0.60132134,3.4097843,8.435223,0.88795626,14.457517,1.292535,21.532587,2.1214154,49192.895,23439076,147145400,237153.58,360691600,1023050.5,635208060,7258643.5,4.9303575,8.868575,12.148538,15.671412,19.459599,23.994541,29.264286,36.587215,48.805405,89.78429,21.096886,47.891068,2.1572971,10.043509,8.155361,2.7144747,3.0043976
